mapName,id
T1899,A study of pushing service framework of the personalized learning resources on network learning platform
T1900,Valuation Uncertainty and Imperfect Introspection in Second-Price Auctions
T1901,Head pose estimation and movement analysis for speech scene
T1902,An Evolutionary Hybrid Scheduling Algorithm for Computational Grids
T1903,Learning and Forecasting Opinion Dynamics in Social Networks
T1904,Information-Geometrical Significance of Sparsity in Gallager Codes
T1905,REACTOR: An Expert System for Diagnosis and Treatment of Nuclear Reactor Accidents
T1906,Multiple Object Tracking Based on a Hierarchical Clustering of Features Approach
T1907,Classifying networked entities with modularity kernels
T1908,Conceptualizing Curse of Dimensionality with Parallel Coordinates
T1909,Towards Forward Security Properties for PEKS and IBE
T1910,Implementation of hardware-in-the-loop system for drum-boiler-turbine decoupled multivariable control
T1911,Towards more meaningful interactive narrative with intelligent affective characters
T1912,Investigating The Effect Of Participation-Limiting Structures On Outcomes Of E-Democracy Systems
T1913,Bayesian Spatial Autoregressive for Reducing Blurring Effect in Image
T1914,A System for Real-Time Passenger Monitoring System for Bus Rapid Transit System
T1915,Empirical Analysis of the Relationship Between Trust and Ratings in Recommender Systems
T1916,Localization with a Mobile Anchor Using ABC-GA Hybrid Algorithm in Wireless Sensor Networks
T1917,Evaluating Explanations
T1918,A color cast detection algorithm of robust performance
T1919,Expression Recognition Using Elastic Graph Matching
T1920,Potentials and challenges of a living lab approach in research on mobile participation
T1921,Roomba Pac-Man: Teaching Autonomous Robotics through Embodied Gaming
T1922,Structured ranking learning using cumulative distribution networks
T1923,A query language for analyzing networks
T1924,Cultural Support for Improvisation
T1925,A Cross-Entropy Method that Optimizes Partially Decomposable Problems: A New Way to Interpret NMR Spectra
T1926,SUNNY: a new algorithm for trust inference in social networks using probabilistic confidence models
T1927,ICLS : Intelligent Cricket-based Location Tracking System Using Sensor Fusion
T1928,High efficiency power converters for renewable sources of energy
T1929,Optimal Operation for Supercapacitor Storage System Using Piecewise LQR Voltage Equalization Control
T1930,An Engineering Process for Autonomous Fault Management in Service-Oriented Systems
T1931,Index Design and Model Construction of Accounting Information Disclosure of Universities Based on Analytic Hierarchy Process
T1932,Hedge Detection Using a Rewards and Penalties Approach
T1933,Investigating Glottal Parameters and Teager Energy Operators in Emotion Recognition
T1934,Discriminative Features Extraction in Minor Component Subspace
T1935,Semanta --- Semantic Email Made Easy
T1936,The Assessing of Influence of Collective Intelligence on the Final Consensus Quality
T1937,Epidemic Intelligence Statistical Modelling for Biosurveillance
T1938,Using Linear Programming and Divide and Conquer to Solve Large Games of Imperfect Information
T1939,POMDP Models for Continuous Calibration of Interactive Surfaces
T1940,Horizon Line Detection from Fisheye Images Using Color Local Image Region Descriptors and Bhattacharyya Coefficient-Based Distance
T1941,Multiple Lagrange Multiplier Method for Constrained Evolutionary Optimization
T1942,A Recurrent Neural Network for Generation of Occular Saccades
T1943,Multi-task neural networks for personalized pain recognition from physiological signals
T1944,Fair Slack-Reclamation for Scheduling Periodic Tasks
T1945,SpeechWeb: A Web of Natural-Language Speech Applications
T1946,Towards CST-Enhanced Summarization
T1947,Analysis of facial expressiveness during experimentally induced heat pain
T1948,Variational Gaussian Process State-Space Models
T1949,The Impact of Management Style on the Intention to Share knowledge in China
T1950,Understanding the behavior of in-memory computing workloads
T1951,An energy-aware method for the joint recognition of activities and gestures using wearable sensors
T1952,The Influence of Organisational Culture across the Stages of Enterprise System Implementations
T1953,Estimating Word Translation Probabilities from Unrelated Monolingual Corpora Using the EM Algorithm
T1954,Agents, Simulated Users and Humans: An Analysis of Performance and Behaviour
T1955,Quick Polytope Approximation of All Correlated Equilibria in Stochastic Games
T1956,Design and analysis of oil-immersed transformer internal detection robot
T1957,Estimating Smartphone Addiction Proneness Scale through the State of Use of Terminal and Applications
T1958,Environment expression: expressing emotions through cameras, lights and music
T1959,Fast and Memory Efficient Mining of Periodic Frequent Patterns
T1960,Reducing Uncertainty in Charitable Crowdfunding
T1961,A novel micro-vibration sensor for activity recognition: Potential and limitations
T1962,Bayes Networks on Ice: Robotic Search for Antarctic Meteorites
T1963,Investigating Rumor News Using Agreement-Aware Search
T1964,On Human Intellect and Machine Failures: Troubleshooting Integrative Machine Learning Systems
T1965,Neurophysiological and Dynamical Control Principles Underlying Variable and Stereotyped Movement Patterns During Motor Skill Acquisition
T1966,Nonlinear causal discovery with additive noise models
T1967,A novel refinement approach for text categorization
T1968,Enabling Linked Data Publication with the Datalift Platform
T1969,Acquisition Of New Knowledge In TutorJ
T1970,Towards On-Demand Resource Provisioning for IoT Environments
T1971,New Approaches for Studying Cortical Representations
T1972,A Study On The Factors Affecting The Behavior Of Spreading Online Rumors: Focusing On The Rumor Recipient's Emotions
T1973,Automatic Learning Content Sequence via Linked Open Data
T1974,An AI Planning Solution to Scenario Generation for Enterprise Risk Management
T1975,Posterior Consistency of the Silverman g-prior in Bayesian Model Choice
T1976,Improving Recovery Capability of Multiple Robots in Different Scale Structure Assembly
T1977,What is IT in a Name? An Empirical Examination of Brand Imitation in Mobile App Market
T1978,Sequential Decision Making with Rank Dependent Utility: A Minimax Regret Approach
T1979,Hybrid Reinforcement Learning and Its Application to Biped Robot Control
T1980,Inducing Metric Violations in Human Similarity Judgements
T1981,Comparison Training for a Rescheduling Problem in Neural Networks
T1982,Further Investigations into Regular XORSAT
T1983,Extending Biology Models with Deep NLP over Scientific Articles
T1984,The Construction of Reality in a Cognitive System
T1985,Towards Knowledge Acquisition with WiSENet
T1986,A Problem-Solving Framework for IS Resources Management
T1987,Do Money-based Incentives Improve User Effort and UGC Quality? Evidence from a Travel Blog Platform
T1988,The Effects Of Recommendation Conflict On User'S Adoption Intention Toward Virtual Salespersons: A Principal-Agent Perspective
T1989,Inferring latent user properties from texts published in social media
T1990,Enhancing transparency and adaptability of dynamically changing execution environments for mobile agents
T1991,A Model for Resolution Enhancement (Hyperacuity) in Sensory Representation
T1992,Probabilistic Inference of Speech Signals from Phaseless Spectrograms
T1993,Exponential Family Predictive Representations of State
T1994,Locality sensitive hashing revisited: filling the gap between theory and algorithm analysis
T1995,A Framework to Discover and Reuse Object-Oriented Options in Reinforcement Learning
T1996,Selective Privacy in a Web-Based World: Challenges of Representing and Inferring Context
T1997,Comprehending and Generating Apt Metaphors: A Web-driven, Case-based Approach to Figurative Language
T1998,A Comparative Study of Ranking-based Semantics for Abstract Argumentation
T1999,Towards Interpretable Explanations for Transfer Learning in Sequential Tasks
T2000,State Abstraction Synthesis for Discrete Models of Continuous Domains
T2001,Mobile Initiative and Firm Equity Value
T2002,Query-Sensitive Similarity Measures for the Calculation of Interdocument Relationships
T2003,Balancing expression dags for more efficient lazy adaptive evaluation
T2004,Programming by Example Using Least General Generalizations
T2005,Two case studies for trading multiple indivisible goods with indifferences
T2006,SVD-Softmax: Fast Softmax Approximation on Large Vocabulary Neural Networks
T2007,Ranking Keyphrases from Semantic and Syntactic Features of Textual Terms
T2008,Recommendation with Capacity Constraints
T2009,Affective computing: a review
T2010,An Optimized Implementation for VML Based on Pattern Matching and Dynamic Programming
T2011,Efficient and Unconditionally Secure Verifiable Threshold Changeable Scheme
T2012,Automatic manga colorization with color style by generative adversarial nets
T2013,Integrated Introspective Case-Based Reasoning for Intelligent Tutoring Systems
T2014,An Analog VLSI Model of Central Pattern Generation in the Leech
T2015,Adding GLCM Texture Analysis to a Combined Watershed Transform and Graph Cut Model for Image Segmentation
T2016,Hybrid Model-Based Diagnosis of Web Service Compositions
T2017,An effective side information generation scheme for Wyner-Ziv video coding
T2018,GPU-Accelerated Human Motion Tracking Using Particle Filter Combined with PSO
T2019,Visually Interpreting Names as Demographic Attributes by Exploiting Click-Through Data
T2020,Solving 4x5 Dots-And-Boxes
T2021,Multimedia Information Extraction Roadmap
T2022,Ambient Media Culture: What Needs to be Discussed When Defining Ambient Media from a Media Cultural Viewpoint?
T2023,Facet Graphs: Complex Semantic Querying Made Easy
T2024,Mixing Binary and Continuous Connection Schemes for Knowledge Access
T2025,Sample Complexity of Policy Search with Known Dynamics
T2026,Secret key generation using channel quantization with SVD for reciprocal MIMO channels
T2027,Multiplicative Updates for Nonnegative Quadratic Programming in Support Vector Machines
T2028,Enhancing Q-Learning for Optimal Asset Allocation
T2029,EMOGIB: Emotional Gibberish Speech Database for Affective Human-Robot Interaction
T2030,Towards Supporting Hard Schema Changes in TSE
T2031,Graph partitioning based on link distributions
T2032,Emotion measurement platform for daily life situations
T2033,Predictive Coding with Neural Nets: Application to Text Compression
